payment_id,customer_id,staff_id,rental_id,amount,payment_date.1,payment_timestamp,last_update,payment_month,amount_category,payment_year
10647,393,2,3001,2.99,20-06-2005,09:50:16,15-02-2006 22:17,Jun-2005,Low,2005
10648,393,2,4275,2.99,07-07-2005,14:43:51,15-02-2006 22:17,Jul-2005,Low,2005
10649,393,2,4546,8.99,08-07-2005,04:18:36,15-02-2006 22:17,Jul-2005,High,2005
10650,393,2,4632,5.99,08-07-2005,08:38:57,15-02-2006 22:17,Jul-2005,High,2005
10651,393,2,4791,7.99,08-07-2005,16:27:24,15-02-2006 22:17,Jul-2005,High,2005
10652,393,1,5099,4.99,09-07-2005,06:14:30,15-02-2006 22:17,Jul-2005,Low,2005
10653,393,1,6221,2.99,11-07-2005,13:24:27,15-02-2006 22:17,Jul-2005,Low,2005
10654,393,2,6513,0.99,12-07-2005,03:44:43,15-02-2006 22:17,Jul-2005,Low,2005
10655,393,1,6930,8.99,26-07-2005,23:00:01,15-02-2006 22:17,Jul-2005,High,2005
10656,393,2,7486,0.99,27-07-2005,19:29:24,15-02-2006 22:17,Jul-2005,Low,2005
10657,393,2,8004,4.99,28-07-2005,15:14:07,15-02-2006 22:17,Jul-2005,Low,2005
10658,393,2,8448,0.99,29-07-2005,07:41:54,15-02-2006 22:17,Jul-2005,Low,2005
10659,393,2,9763,7.99,31-07-2005,09:34:03,15-02-2006 22:17,Jul-2005,High,2005
10660,393,1,10158,1.99,31-07-2005,22:40:31,15-02-2006 22:17,Jul-2005,Low,2005
10661,393,2,12059,2.99,17-08-2005,21:09:23,15-02-2006 22:17,Aug-2005,Low,2005
10662,393,1,12113,1.99,17-08-2005,23:01:00,15-02-2006 22:17,Aug-2005,Low,2005
10663,393,1,12563,4.99,18-08-2005,15:08:29,15-02-2006 22:17,Aug-2005,Low,2005
10664,393,1,12676,0.99,18-08-2005,19:34:40,15-02-2006 22:17,Aug-2005,Low,2005
10665,393,1,13184,4.99,19-08-2005,14:16:18,15-02-2006 22:17,Aug-2005,Low,2005
10666,393,2,13357,4.99,19-08-2005,21:02:59,15-02-2006 22:17,Aug-2005,Low,2005
10667,393,2,13788,1.99,20-08-2005,12:15:41,15-02-2006 22:17,Aug-2005,Low,2005
10668,393,1,15132,2.99,22-08-2005,13:11:25,15-02-2006 22:17,Aug-2005,Low,2005
10669,393,2,15284,3.99,22-08-2005,19:17:08,15-02-2006 22:17,Aug-2005,Low,2005
10670,393,2,15527,0.99,23-08-2005,03:44:51,15-02-2006 22:17,Aug-2005,Low,2005
10671,393,2,16049,3.99,23-08-2005,22:50:12,15-02-2006 22:17,Aug-2005,Low,2005
10672,394,1,213,3.99,26-05-2005,08:44:08,15-02-2006 22:17,May-2005,Low,2005
10673,394,1,977,2.99,30-05-2005,21:22:26,15-02-2006 22:17,May-2005,Low,2005
10674,394,2,1324,4.99,15-06-2005,11:02:45,15-02-2006 22:17,Jun-2005,Low,2005
10675,394,2,3543,0.99,06-07-2005,02:01:08,15-02-2006 22:17,Jul-2005,Low,2005
10676,394,1,3873,6.99,06-07-2005,18:03:16,15-02-2006 22:17,Jul-2005,High,2005
10677,394,2,4009,2.99,07-07-2005,00:28:55,15-02-2006 22:17,Jul-2005,Low,2005
10678,394,1,4307,6.99,07-07-2005,17:20:39,15-02-2006 22:17,Jul-2005,High,2005
10679,394,2,5183,4.99,09-07-2005,10:13:45,15-02-2006 22:17,Jul-2005,Low,2005
10680,394,1,5535,4.99,10-07-2005,02:27:42,15-02-2006 22:17,Jul-2005,Low,2005
10681,394,2,6059,4.99,11-07-2005,04:03:54,15-02-2006 22:17,Jul-2005,Low,2005
10682,394,2,7445,3.99,27-07-2005,17:57:15,15-02-2006 22:17,Jul-2005,Low,2005
10683,394,1,9147,0.99,30-07-2005,10:38:59,15-02-2006 22:17,Jul-2005,Low,2005
10684,394,2,9864,0.99,31-07-2005,13:06:54,15-02-2006 22:17,Jul-2005,Low,2005
10685,394,1,10319,4.99,01-08-2005,04:37:19,15-02-2006 22:17,Aug-2005,Low,2005
10686,394,1,10603,0.99,01-08-2005,14:30:35,15-02-2006 22:17,Aug-2005,Low,2005
10687,394,1,10718,0.99,01-08-2005,18:55:38,15-02-2006 22:17,Aug-2005,Low,2005
10688,394,1,12080,4.99,17-08-2005,22:08:04,15-02-2006 22:17,Aug-2005,Low,2005
10689,394,1,12389,4.99,18-08-2005,08:48:36,15-02-2006 22:17,Aug-2005,Low,2005
10690,394,2,12510,9.99,18-08-2005,13:22:25,15-02-2006 22:17,Aug-2005,High,2005
10691,394,2,13047,0.99,19-08-2005,09:24:49,15-02-2006 22:17,Aug-2005,Low,2005
10692,394,1,14605,0.99,21-08-2005,17:56:06,15-02-2006 22:17,Aug-2005,Low,2005
10693,394,2,13178,4.99,14-02-2006,15:16:03,15-02-2006 22:17,Feb-2006,Low,2006
10694,395,1,1270,0.99,15-06-2005,07:30:22,15-02-2006 22:17,Jun-2005,Low,2005
10695,395,1,1562,0.99,16-06-2005,02:46:27,15-02-2006 22:17,Jun-2005,Low,2005
10696,395,2,1603,0.99,16-06-2005,06:14:03,15-02-2006 22:17,Jun-2005,Low,2005
10697,395,1,3030,4.99,20-06-2005,11:51:59,15-02-2006 22:17,Jun-2005,Low,2005
10698,395,1,3310,0.99,21-06-2005,08:04:51,15-02-2006 22:17,Jun-2005,Low,2005
10699,395,1,3389,6.99,21-06-2005,14:37:55,15-02-2006 22:17,Jun-2005,High,2005
10700,395,2,3684,0.99,06-07-2005,09:29:22,15-02-2006 22:17,Jul-2005,Low,2005
10701,395,1,4185,5.99,07-07-2005,10:31:05,15-02-2006 22:17,Jul-2005,High,2005
10702,395,1,4393,4.99,07-07-2005,21:12:36,15-02-2006 22:17,Jul-2005,Low,2005
10703,395,1,5087,0.99,09-07-2005,05:44:28,15-02-2006 22:17,Jul-2005,Low,2005
10704,395,2,5136,0.99,09-07-2005,07:55:01,15-02-2006 22:17,Jul-2005,Low,2005
10705,395,1,7740,2.99,28-07-2005,05:23:36,15-02-2006 22:17,Jul-2005,Low,2005
10706,395,2,7986,7.99,28-07-2005,14:30:13,15-02-2006 22:17,Jul-2005,High,2005
10707,395,1,11889,0.99,17-08-2005,15:08:27,15-02-2006 22:17,Aug-2005,Low,2005
10708,395,1,14471,5.99,21-08-2005,13:10:40,15-02-2006 22:17,Aug-2005,High,2005
10709,395,2,14720,0.99,21-08-2005,21:43:53,15-02-2006 22:17,Aug-2005,Low,2005
10710,395,1,15698,2.99,23-08-2005,10:11:40,15-02-2006 22:17,Aug-2005,Low,2005
10711,395,1,15856,0.99,23-08-2005,15:59:12,15-02-2006 22:17,Aug-2005,Low,2005
10712,395,1,15970,4.99,23-08-2005,19:54:24,15-02-2006 22:17,Aug-2005,Low,2005
10713,396,2,641,5.99,28-05-2005,18:45:47,15-02-2006 22:17,May-2005,High,2005
10714,396,2,1370,1.99,15-06-2005,14:31:05,15-02-2006 22:17,Jun-2005,Low,2005
10715,396,2,1385,4.99,15-06-2005,15:28:23,15-02-2006 22:17,Jun-2005,Low,2005
10716,396,2,1408,6.99,15-06-2005,16:57:58,15-02-2006 22:17,Jun-2005,High,2005
10717,396,2,3909,6.99,06-07-2005,19:54:41,15-02-2006 22:17,Jul-2005,High,2005
10718,396,1,5059,1.99,09-07-2005,04:28:01,15-02-2006 22:17,Jul-2005,Low,2005
10719,396,2,6335,2.99,11-07-2005,19:25:15,15-02-2006 22:17,Jul-2005,Low,2005
10720,396,2,6764,4.99,12-07-2005,15:29:27,15-02-2006 22:17,Jul-2005,Low,2005
10721,396,2,6771,2.99,12-07-2005,15:54:40,15-02-2006 22:17,Jul-2005,Low,2005
10722,396,2,7142,0.99,27-07-2005,06:55:39,15-02-2006 22:17,Jul-2005,Low,2005
10723,396,2,7313,2.99,27-07-2005,13:11:57,15-02-2006 22:17,Jul-2005,Low,2005
10724,396,2,8371,2.99,29-07-2005,05:16:35,15-02-2006 22:17,Jul-2005,Low,2005
10725,396,2,8807,2.99,29-07-2005,21:36:59,15-02-2006 22:17,Jul-2005,Low,2005
10726,396,1,9344,5.99,30-07-2005,18:13:45,15-02-2006 22:17,Jul-2005,High,2005
10727,396,2,10120,2.99,31-07-2005,21:24:24,15-02-2006 22:17,Jul-2005,Low,2005
10728,396,2,10124,0.99,31-07-2005,21:31:49,15-02-2006 22:17,Jul-2005,Low,2005
10729,396,2,10195,6.99,01-08-2005,00:34:42,15-02-2006 22:17,Aug-2005,High,2005
10730,396,2,10610,0.99,01-08-2005,14:49:41,15-02-2006 22:17,Aug-2005,Low,2005
10731,396,2,12393,5.99,18-08-2005,09:02:41,15-02-2006 22:17,Aug-2005,High,2005
10732,396,1,12895,4.99,19-08-2005,03:50:48,15-02-2006 22:17,Aug-2005,Low,2005
10733,396,2,13355,4.99,19-08-2005,20:59:19,15-02-2006 22:17,Aug-2005,Low,2005
10734,396,1,14078,3.99,20-08-2005,23:26:40,15-02-2006 22:17,Aug-2005,Low,2005
10735,396,1,14169,4.99,21-08-2005,03:00:31,15-02-2006 22:17,Aug-2005,Low,2005
10736,396,1,14508,2.99,21-08-2005,14:33:58,15-02-2006 22:17,Aug-2005,Low,2005
10737,396,2,14778,5.99,21-08-2005,23:56:30,15-02-2006 22:17,Aug-2005,High,2005
10738,396,1,14792,1.99,22-08-2005,00:36:41,15-02-2006 22:17,Aug-2005,Low,2005
10739,396,2,15198,7.99,22-08-2005,16:15:33,15-02-2006 22:17,Aug-2005,High,2005
10740,397,2,1002,0.99,31-05-2005,00:47:56,15-02-2006 22:17,May-2005,Low,2005
10741,397,1,1769,5.99,16-06-2005,18:07:48,15-02-2006 22:17,Jun-2005,High,2005
10742,397,2,3027,1.99,20-06-2005,11:50:30,15-02-2006 22:17,Jun-2005,Low,2005
10743,397,1,3489,5.99,05-07-2005,23:33:40,15-02-2006 22:17,Jul-2005,High,2005
10744,397,1,4036,0.99,07-07-2005,02:48:00,15-02-2006 22:17,Jul-2005,Low,2005
10745,397,2,5103,4.99,09-07-2005,06:34:40,15-02-2006 22:17,Jul-2005,Low,2005
10746,397,2,5598,4.99,10-07-2005,04:48:29,15-02-2006 22:17,Jul-2005,Low,2005
10747,397,2,5763,4.99,10-07-2005,12:58:12,15-02-2006 22:17,Jul-2005,Low,2005
10748,397,2,6014,2.99,11-07-2005,02:02:55,15-02-2006 22:17,Jul-2005,Low,2005
10749,397,2,6266,2.99,11-07-2005,15:45:39,15-02-2006 22:17,Jul-2005,Low,2005
10750,397,1,6471,4.99,12-07-2005,01:31:06,15-02-2006 22:17,Jul-2005,Low,2005
10751,397,2,7356,2.99,27-07-2005,14:47:35,15-02-2006 22:17,Jul-2005,Low,2005
10752,397,2,7892,4.99,28-07-2005,10:46:58,15-02-2006 22:17,Jul-2005,Low,2005
10753,397,1,8103,6.99,28-07-2005,18:50:14,15-02-2006 22:17,Jul-2005,High,2005
10754,397,1,9495,0.99,30-07-2005,23:54:26,15-02-2006 22:17,Jul-2005,Low,2005
10755,397,2,9608,1.99,31-07-2005,03:51:52,15-02-2006 22:17,Jul-2005,Low,2005
10756,397,1,10534,0.99,01-08-2005,12:15:11,15-02-2006 22:17,Aug-2005,Low,2005
10757,397,2,10598,4.99,01-08-2005,14:23:36,15-02-2006 22:17,Aug-2005,Low,2005
10758,397,1,10785,1.99,01-08-2005,21:24:55,15-02-2006 22:17,Aug-2005,Low,2005
10759,397,2,11511,4.99,16-08-2005,23:39:59,15-02-2006 22:17,Aug-2005,Low,2005
10760,397,2,12223,2.99,18-08-2005,02:58:40,15-02-2006 22:17,Aug-2005,Low,2005
10761,397,1,12276,0.99,18-08-2005,04:43:22,15-02-2006 22:17,Aug-2005,Low,2005
10762,397,2,12329,1.99,18-08-2005,06:44:30,15-02-2006 22:17,Aug-2005,Low,2005
10763,397,2,12700,0.99,18-08-2005,20:24:46,15-02-2006 22:17,Aug-2005,Low,2005
10764,397,2,12726,2.99,18-08-2005,21:44:46,15-02-2006 22:17,Aug-2005,Low,2005
10765,397,1,12772,4.99,18-08-2005,23:29:25,15-02-2006 22:17,Aug-2005,Low,2005
10766,397,2,14100,3.99,21-08-2005,00:31:07,15-02-2006 22:17,Aug-2005,Low,2005
10767,397,1,14790,6.99,22-08-2005,00:34:17,15-02-2006 22:17,Aug-2005,High,2005
10768,397,1,15083,6.99,22-08-2005,11:17:37,15-02-2006 22:17,Aug-2005,High,2005
10769,398,1,486,4.99,27-05-2005,23:51:12,15-02-2006 22:17,May-2005,Low,2005
10770,398,2,1228,2.99,15-06-2005,03:50:36,15-02-2006 22:17,Jun-2005,Low,2005
10771,398,1,2087,6.99,17-06-2005,17:35:10,15-02-2006 22:17,Jun-2005,High,2005
10772,398,2,3141,9.99,20-06-2005,19:55:47,15-02-2006 22:17,Jun-2005,High,2005
10773,398,2,5234,5.99,09-07-2005,12:44:47,15-02-2006 22:17,Jul-2005,High,2005
10774,398,2,8119,3.99,28-07-2005,19:23:15,15-02-2006 22:17,Jul-2005,Low,2005
10775,398,2,8204,4.99,28-07-2005,23:18:29,15-02-2006 22:17,Jul-2005,Low,2005
10776,398,1,8428,7.99,29-07-2005,07:10:14,15-02-2006 22:17,Jul-2005,High,2005
10777,398,1,9042,2.99,30-07-2005,06:33:55,15-02-2006 22:17,Jul-2005,Low,2005
10778,398,2,9281,5.99,30-07-2005,15:15:51,15-02-2006 22:17,Jul-2005,High,2005
10779,398,1,9771,1.99,31-07-2005,09:55:36,15-02-2006 22:17,Jul-2005,Low,2005
10780,398,1,10230,2.99,01-08-2005,01:49:36,15-02-2006 22:17,Aug-2005,Low,2005
10781,398,2,11132,4.99,02-08-2005,09:14:09,15-02-2006 22:17,Aug-2005,Low,2005
10782,398,2,12528,2.99,18-08-2005,13:52:41,15-02-2006 22:17,Aug-2005,Low,2005
10783,398,2,13643,4.99,20-08-2005,07:42:24,15-02-2006 22:17,Aug-2005,Low,2005
10784,398,1,15189,3.99,22-08-2005,15:56:42,15-02-2006 22:17,Aug-2005,Low,2005
10785,399,2,10,5.99,25-05-2005,00:02:21,15-02-2006 22:17,May-2005,High,2005
10786,399,2,694,6.99,29-05-2005,01:49:43,15-02-2006 22:17,May-2005,High,2005
10787,399,2,883,4.99,30-05-2005,06:21:05,15-02-2006 22:17,May-2005,Low,2005
10788,399,2,2961,2.99,20-06-2005,07:29:15,15-02-2006 22:17,Jun-2005,Low,2005
10789,399,1,3036,5.99,20-06-2005,12:18:31,15-02-2006 22:17,Jun-2005,High,2005
10790,399,2,4957,0.99,08-07-2005,23:18:48,15-02-2006 22:17,Jul-2005,Low,2005
10791,399,2,4981,4.99,09-07-2005,00:29:29,15-02-2006 22:17,Jul-2005,Low,2005
10792,399,1,5507,0.99,10-07-2005,00:49:04,15-02-2006 22:17,Jul-2005,Low,2005
10793,399,2,6006,2.99,11-07-2005,01:38:42,15-02-2006 22:17,Jul-2005,Low,2005
10794,399,2,6229,6.99,11-07-2005,13:59:50,15-02-2006 22:17,Jul-2005,High,2005
10795,399,2,6674,4.99,12-07-2005,11:51:54,15-02-2006 22:17,Jul-2005,Low,2005
10796,399,2,8461,5.99,29-07-2005,08:11:31,15-02-2006 22:17,Jul-2005,High,2005
10797,399,2,9728,2.99,31-07-2005,08:40:54,15-02-2006 22:17,Jul-2005,Low,2005
10798,399,2,10654,2.99,01-08-2005,16:31:35,15-02-2006 22:17,Aug-2005,Low,2005
10799,399,2,10960,5.99,02-08-2005,03:46:18,15-02-2006 22:17,Aug-2005,High,2005
10800,399,1,11329,4.99,02-08-2005,16:42:52,15-02-2006 22:17,Aug-2005,Low,2005
10801,399,1,11953,3.99,17-08-2005,17:16:42,15-02-2006 22:17,Aug-2005,Low,2005
10802,399,1,13253,4.99,19-08-2005,16:53:56,15-02-2006 22:17,Aug-2005,Low,2005
10803,399,2,13293,4.99,19-08-2005,18:35:52,15-02-2006 22:17,Aug-2005,Low,2005
10804,399,1,15300,0.99,22-08-2005,19:44:00,15-02-2006 22:17,Aug-2005,Low,2005
10805,399,1,15468,4.99,23-08-2005,01:25:30,15-02-2006 22:17,Aug-2005,Low,2005
10806,400,1,95,3.99,25-05-2005,16:12:52,15-02-2006 22:17,May-2005,Low,2005
10807,400,2,171,6.99,26-05-2005,03:14:15,15-02-2006 22:17,May-2005,High,2005
10808,400,2,516,1.99,28-05-2005,03:11:47,15-02-2006 22:17,May-2005,Low,2005
10809,400,2,894,5.99,30-05-2005,08:31:31,15-02-2006 22:17,May-2005,High,2005
10810,400,2,1364,0.99,15-06-2005,14:05:32,15-02-2006 22:17,Jun-2005,Low,2005
10811,400,1,1917,3.99,17-06-2005,05:36:07,15-02-2006 22:17,Jun-2005,Low,2005
10812,400,2,1923,6.99,17-06-2005,06:06:10,15-02-2006 22:17,Jun-2005,High,2005
10813,400,1,4573,6.99,08-07-2005,05:38:46,15-02-2006 22:17,Jul-2005,High,2005
10814,400,1,4645,2.99,08-07-2005,09:20:09,15-02-2006 22:17,Jul-2005,Low,2005
10815,400,2,5212,6.99,09-07-2005,11:37:47,15-02-2006 22:17,Jul-2005,High,2005
10816,400,2,5222,5.99,09-07-2005,12:05:45,15-02-2006 22:17,Jul-2005,High,2005
10817,400,2,6790,5.99,12-07-2005,16:34:59,15-02-2006 22:17,Jul-2005,High,2005
10818,400,2,6994,2.99,27-07-2005,01:08:26,15-02-2006 22:17,Jul-2005,Low,2005
10819,400,2,7296,2.99,27-07-2005,12:39:48,15-02-2006 22:17,Jul-2005,Low,2005
10820,400,1,7682,5.99,28-07-2005,03:07:29,15-02-2006 22:17,Jul-2005,High,2005
10821,400,2,9177,5.99,30-07-2005,11:52:40,15-02-2006 22:17,Jul-2005,High,2005
10822,400,2,9756,4.99,31-07-2005,09:25:00,15-02-2006 22:17,Jul-2005,Low,2005
10823,400,1,10187,2.99,01-08-2005,00:15:49,15-02-2006 22:17,Aug-2005,Low,2005
10824,400,2,10484,2.99,01-08-2005,10:19:53,15-02-2006 22:17,Aug-2005,Low,2005
10825,400,1,10711,0.99,01-08-2005,18:45:09,15-02-2006 22:17,Aug-2005,Low,2005
10826,400,2,11510,6.99,16-08-2005,23:30:07,15-02-2006 22:17,Aug-2005,High,2005
10827,400,2,11530,2.99,17-08-2005,00:29:00,15-02-2006 22:17,Aug-2005,Low,2005
10828,400,1,11600,5.99,17-08-2005,03:12:04,15-02-2006 22:17,Aug-2005,High,2005
10829,400,1,12514,2.99,18-08-2005,13:33:55,15-02-2006 22:17,Aug-2005,Low,2005
10830,400,2,13449,2.99,20-08-2005,00:17:01,15-02-2006 22:17,Aug-2005,Low,2005
10831,400,1,14775,2.99,21-08-2005,23:53:07,15-02-2006 22:17,Aug-2005,Low,2005
10832,400,2,15533,4.99,23-08-2005,03:54:39,15-02-2006 22:17,Aug-2005,Low,2005
10833,400,2,15988,4.99,23-08-2005,20:23:08,15-02-2006 22:17,Aug-2005,Low,2005
10834,401,2,167,4.99,26-05-2005,02:50:31,15-02-2006 22:17,May-2005,Low,2005
10835,401,2,446,4.99,27-05-2005,18:48:41,15-02-2006 22:17,May-2005,Low,2005
10836,401,2,811,1.99,29-05-2005,19:30:42,15-02-2006 22:17,May-2005,Low,2005
10837,401,1,4059,0.99,07-07-2005,04:04:26,15-02-2006 22:17,Jul-2005,Low,2005
10838,401,2,4292,7.99,07-07-2005,15:48:38,15-02-2006 22:17,Jul-2005,High,2005
10839,401,2,5923,0.99,10-07-2005,21:40:06,15-02-2006 22:17,Jul-2005,Low,2005
10841,401,2,7651,4.99,28-07-2005,01:48:32,15-02-2006 22:17,Jul-2005,Low,2005
10842,401,1,8450,2.99,29-07-2005,07:44:05,15-02-2006 22:17,Jul-2005,Low,2005
10843,401,2,8669,2.99,29-07-2005,15:44:55,15-02-2006 22:17,Jul-2005,Low,2005
10844,401,1,8722,8.99,29-07-2005,17:58:58,15-02-2006 22:17,Jul-2005,High,2005
10845,401,2,9701,4.99,31-07-2005,07:32:21,15-02-2006 22:17,Jul-2005,Low,2005
10846,401,2,10171,0.99,31-07-2005,23:29:05,15-02-2006 22:17,Jul-2005,Low,2005
10847,401,1,11820,2.99,17-08-2005,12:25:33,15-02-2006 22:17,Aug-2005,Low,2005
10848,401,1,12475,4.99,18-08-2005,12:14:21,15-02-2006 22:17,Aug-2005,Low,2005
10849,401,2,12479,4.99,18-08-2005,12:26:37,15-02-2006 22:17,Aug-2005,Low,2005
10850,401,1,12906,2.99,19-08-2005,04:13:43,15-02-2006 22:17,Aug-2005,Low,2005
10851,401,1,13024,4.99,19-08-2005,08:19:21,15-02-2006 22:17,Aug-2005,Low,2005
10852,401,1,14359,0.99,21-08-2005,09:16:19,15-02-2006 22:17,Aug-2005,Low,2005
10853,401,2,14433,1.99,21-08-2005,11:36:34,15-02-2006 22:17,Aug-2005,Low,2005
10854,401,1,15831,0.99,23-08-2005,15:21:19,15-02-2006 22:17,Aug-2005,Low,2005
10855,401,1,15927,0.99,23-08-2005,18:23:11,15-02-2006 22:17,Aug-2005,Low,2005
10856,402,2,801,1.99,29-05-2005,17:35:50,15-02-2006 22:17,May-2005,Low,2005
10857,402,2,1194,4.99,15-06-2005,01:25:08,15-02-2006 22:17,Jun-2005,Low,2005
10858,402,2,2490,4.99,18-06-2005,22:00:50,15-02-2006 22:17,Jun-2005,Low,2005
10859,402,2,2913,2.99,20-06-2005,03:42:27,15-02-2006 22:17,Jun-2005,Low,2005
10860,402,2,3564,6.99,06-07-2005,03:02:13,15-02-2006 22:17,Jul-2005,High,2005
10861,402,2,3612,3.99,06-07-2005,05:37:26,15-02-2006 22:17,Jul-2005,Low,2005
10862,402,2,3755,5.99,06-07-2005,12:37:16,15-02-2006 22:17,Jul-2005,High,2005
10863,402,1,4399,2.99,07-07-2005,21:20:28,15-02-2006 22:17,Jul-2005,Low,2005
10864,402,2,4604,3.99,08-07-2005,06:58:43,15-02-2006 22:17,Jul-2005,Low,2005
10865,402,2,5329,4.99,09-07-2005,16:49:46,15-02-2006 22:17,Jul-2005,Low,2005
10866,402,2,6183,2.99,11-07-2005,11:14:35,15-02-2006 22:17,Jul-2005,Low,2005
10867,402,1,6283,3.99,11-07-2005,16:47:32,15-02-2006 22:17,Jul-2005,Low,2005
10868,402,1,7633,0.99,28-07-2005,01:03:41,15-02-2006 22:17,Jul-2005,Low,2005
10869,402,2,8521,7.99,29-07-2005,10:12:45,15-02-2006 22:17,Jul-2005,High,2005
10870,402,1,9657,6.99,31-07-2005,06:00:41,15-02-2006 22:17,Jul-2005,High,2005
10871,402,2,9779,0.99,31-07-2005,10:08:33,15-02-2006 22:17,Jul-2005,Low,2005
10872,402,2,11045,0.99,02-08-2005,06:07:54,15-02-2006 22:17,Aug-2005,Low,2005
10873,402,2,11549,4.99,17-08-2005,01:01:48,15-02-2006 22:17,Aug-2005,Low,2005
10874,402,2,11920,0.99,17-08-2005,16:10:19,15-02-2006 22:17,Aug-2005,Low,2005
10875,402,1,15428,4.99,23-08-2005,00:11:52,15-02-2006 22:17,Aug-2005,Low,2005
10876,403,1,442,2.99,27-05-2005,18:12:13,15-02-2006 22:17,May-2005,Low,2005
10877,403,1,517,0.99,28-05-2005,03:17:57,15-02-2006 22:17,May-2005,Low,2005
10878,403,2,1221,4.99,15-06-2005,03:35:16,15-02-2006 22:17,Jun-2005,Low,2005
10879,403,1,1249,8.99,15-06-2005,05:38:09,15-02-2006 22:17,Jun-2005,High,2005
10880,403,2,2488,3.99,18-06-2005,21:38:26,15-02-2006 22:17,Jun-2005,Low,2005
10881,403,1,2927,4.99,20-06-2005,04:41:41,15-02-2006 22:17,Jun-2005,Low,2005
10882,403,2,3049,6.99,20-06-2005,12:51:01,15-02-2006 22:17,Jun-2005,High,2005
10883,403,1,3356,5.99,21-06-2005,11:38:45,15-02-2006 22:17,Jun-2005,High,2005
10884,403,1,3644,6.99,06-07-2005,07:20:11,15-02-2006 22:17,Jul-2005,High,2005
10885,403,2,3737,3.99,06-07-2005,11:45:53,15-02-2006 22:17,Jul-2005,Low,2005
10886,403,2,4096,4.99,07-07-2005,06:09:11,15-02-2006 22:17,Jul-2005,Low,2005
10887,403,1,5982,4.99,11-07-2005,00:24:44,15-02-2006 22:17,Jul-2005,Low,2005
10888,403,2,6322,2.99,11-07-2005,18:58:20,15-02-2006 22:17,Jul-2005,Low,2005
10889,403,1,6342,4.99,11-07-2005,19:48:24,15-02-2006 22:17,Jul-2005,Low,2005
10890,403,1,7103,4.99,27-07-2005,05:08:59,15-02-2006 22:17,Jul-2005,Low,2005
10891,403,2,8013,5.99,28-07-2005,15:30:26,15-02-2006 22:17,Jul-2005,High,2005
10892,403,1,9058,2.99,30-07-2005,07:15:45,15-02-2006 22:17,Jul-2005,Low,2005
10893,403,2,9486,7.99,30-07-2005,23:35:42,15-02-2006 22:17,Jul-2005,High,2005
10894,403,2,9794,4.99,31-07-2005,10:47:01,15-02-2006 22:17,Jul-2005,Low,2005
10895,403,2,10109,5.99,31-07-2005,21:04:49,15-02-2006 22:17,Jul-2005,High,2005
10896,403,1,10443,2.99,01-08-2005,09:01:04,15-02-2006 22:17,Aug-2005,Low,2005
10897,403,1,10547,6.99,01-08-2005,12:44:17,15-02-2006 22:17,Aug-2005,High,2005
10898,403,2,10789,2.99,01-08-2005,21:37:55,15-02-2006 22:17,Aug-2005,Low,2005
10899,403,1,11038,7.99,02-08-2005,05:59:42,15-02-2006 22:17,Aug-2005,High,2005
10900,403,2,11391,9.99,02-08-2005,18:40:12,15-02-2006 22:17,Aug-2005,High,2005
10901,403,2,11427,2.99,02-08-2005,20:02:39,15-02-2006 22:17,Aug-2005,Low,2005
10902,403,2,11460,0.99,02-08-2005,21:28:03,15-02-2006 22:17,Aug-2005,Low,2005
10903,403,2,11558,0.99,17-08-2005,01:19:52,15-02-2006 22:17,Aug-2005,Low,2005
10904,403,2,12005,5.99,17-08-2005,18:56:55,15-02-2006 22:17,Aug-2005,High,2005
10905,403,1,12132,2.99,17-08-2005,23:37:03,15-02-2006 22:17,Aug-2005,Low,2005
10906,403,1,12793,5.99,19-08-2005,00:20:36,15-02-2006 22:17,Aug-2005,High,2005
10907,403,1,14519,2.99,21-08-2005,14:59:29,15-02-2006 22:17,Aug-2005,Low,2005
10908,403,1,14662,0.99,21-08-2005,19:45:27,15-02-2006 22:17,Aug-2005,Low,2005
10909,403,2,14725,4.99,21-08-2005,22:02:08,15-02-2006 22:17,Aug-2005,Low,2005
10910,403,1,15410,4.99,22-08-2005,23:27:43,15-02-2006 22:17,Aug-2005,Low,2005
10911,404,2,1081,5.99,31-05-2005,10:56:32,15-02-2006 22:17,May-2005,High,2005
10912,404,2,1506,2.99,15-06-2005,22:19:37,15-02-2006 22:17,Jun-2005,Low,2005
10913,404,2,1840,4.99,16-06-2005,23:39:34,15-02-2006 22:17,Jun-2005,Low,2005
10914,404,1,2715,4.99,19-06-2005,14:29:35,15-02-2006 22:17,Jun-2005,Low,2005
10915,404,1,2951,2.99,20-06-2005,06:23:01,15-02-2006 22:17,Jun-2005,Low,2005
10916,404,1,3927,2.99,06-07-2005,20:48:14,15-02-2006 22:17,Jul-2005,Low,2005
10917,404,1,4495,2.99,08-07-2005,01:43:46,15-02-2006 22:17,Jul-2005,Low,2005
10918,404,2,4615,8.99,08-07-2005,07:46:53,15-02-2006 22:17,Jul-2005,High,2005
10919,404,1,4653,4.99,08-07-2005,09:48:01,15-02-2006 22:17,Jul-2005,Low,2005
10920,404,1,4963,4.99,08-07-2005,23:38:40,15-02-2006 22:17,Jul-2005,Low,2005
10921,404,1,5632,3.99,10-07-2005,06:17:06,15-02-2006 22:17,Jul-2005,Low,2005
10922,404,1,6114,1.99,11-07-2005,07:33:48,15-02-2006 22:17,Jul-2005,Low,2005
